link	title	description	expiration_date	price	image_link	label	id	condition
http://www.safensound.co.uk/connects2ct23po03porscheboxster911doubledinkit-p-1447.html	CT23PO03 Porsche Boxster 911 Double DIN Kit	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Porsche Boxster > 2008 Anthracite  Porsche 911 > 2008 Anthracite    Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23PO03.jpg	Fascia Plates, Porsche	1447 	 new 
http://www.safensound.co.uk/connects2ct23po04porscheboxster911doubledinkit-p-1448.html	CT23PO04 Porsche Boxster 911 Double DIN Kit	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Porsche Boxster > 2008 Black  Porsche 911 > 2008 Black    Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23PO04.jpg	Fascia Plates, Porsche	1448 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki01a-p-1449.html	Kia Double DIN Fascia Plate Kit CT23KI01A	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Carnival 2002 - 2006   Support   Compatible Vehicles  More Images   	2010-01-05	29.99	http://www.safensound.co.uk/catalog/images/CT23KI01A.jpg	Fascia Plates, Kia	1449 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki02a-p-1450.html	Kia Double DIN Fascia Plate Kit CT23KI02A	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Carnival 2006>     Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI02A.jpg	Fascia Plates, Kia	1450 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki03a-p-1451.html	Kia Double DIN Fascia Plate Kit CT23KI03A	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Sorento 2006>     Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI03A.jpg	Fascia Plates, Kia	1451 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki04a-p-1452.html	Kia Double DIN Fascia Plate Kit CT23KI04A	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Sportage 2005>     Support   Compatible Vehicles  More Images   	2010-01-05	29.99	http://www.safensound.co.uk/catalog/images/CT23KI04A.jpg	Fascia Plates, Kia	1452 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki05a-p-1453.html	Kia Double DIN Fascia Plate Kit CT23KI05A	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Cee'd2 007>    Kia Pro Cee'd 2007>    Kia Cee'd SW 2007>     Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI05A.jpg	Fascia Plates, Kia	1453 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki06-p-1454.html	Kia Double DIN Fascia Plate Kit CT23KI06	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Picanto 2008>     Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI06.jpg	Fascia Plates, Kia	1454 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki07-p-1455.html	Kia Double DIN Fascia Plate Kit CT23KI07	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Rio 2008>    Support   Compatible Vehicles   More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI07.jpg	Fascia Plates, Kia	1455 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki09-p-1456.html	Kia Double DIN Fascia Plate Kit CT23KI09	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Carens 2006>     Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI09.jpg	Fascia Plates, Kia	1456 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki10-p-1457.html	Kia Double DIN Fascia Plate Kit CT23KI10	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Picanto 2005>  Black    Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI10.jpg	Fascia Plates, Kia	1457 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki11-p-1458.html	Kia Double DIN Fascia Plate Kit CT23KI11	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Picanto 2005>  Silver    Support   Compatible Vehicles    More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI11.jpg	Fascia Plates, Kia	1458 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki12-p-1459.html	Kia Double DIN Fascia Plate Kit CT23KI12	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Magentis 2005>    Kia Optima 2005>     Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI12.jpg	Fascia Plates, Kia	1459 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki13-p-1460.html	Kia Double DIN Fascia Plate Kit CT23KI13	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Sorento 2002 - 2006   Support   Compatible Vehicles  More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CT23KI13.jpg	Fascia Plates, Kia	1460 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki14-p-1461.html	Kia Double DIN Fascia Plate Kit CT23KI14	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Optima 2006>     Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23KI14.jpg	Fascia Plates, Kia	1461 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki15-p-1462.html	Kia Double DIN Fascia Plate Kit CT23KI15	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Sportage 2008>  Silver    Support   Compatible Vehicles  More Images   	2010-01-05	44.99	http://www.safensound.co.uk/catalog/images/CT23KI15.jpg	Fascia Plates, Kia	1462 	 new 
http://www.safensound.co.uk/connects2kiadoubledinfasciaplatekitct23ki16-p-1463.html	Kia Double DIN Fascia Plate Kit CT23KI16	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Kia Sportage 2008>  Black    Support   Compatible Vehicles  More Images   	2010-01-05	44.99	http://www.safensound.co.uk/catalog/images/CT23KI16.jpg	Fascia Plates, Kia	1463 	 new 
http://www.safensound.co.uk/kenwoodkenwoodkdcw313amp3cdtuner-p-1464.html	Kenwood KDC-W313A MP3 / CD / Tuner	 <b>Free UK Mainland Delivery</b>   The KDC-W313A is compatible with MP3, WMA and ID3 Tag, and can also be connected to your MP3 player via its auxiliary port.    The Kenwood KDC-W313A car radio has an FM tuner so you can listen to all your favourite radio stations.    KDC-W313A also brings you a powerful sound output of 4 x 50W thanks to its high quality MOSFET amplifier.  Features   Key Features:    Full Detachable Faceplate with Red Key Illumination   14 Segment Fluorescent (FL) Tube Display   50W x 4, Max Output Power   RDS tuner with radio text   MP3/WMA Decoder Built-in   24 bit D/A converter, Supreme Circuit   1 Preout   Illuminated Front AUX input   System Q (Preset Sound Control   Bass Boost + LPF (Low Pass Filter)   Tuner Features:    RDS (PI, PS, AF, TI, Clock)   Radio Text (RDS)   Program Type Function (PTY)   Enhanced Other Networks Function (EON)   K3I - Clean Reception Tuner   FM Reception   AM (MW/LW) Reception   Presets 24 Presets (18FM / 3LW / 3MW)   Automatic Memory Entry (AME)   Up/Down Seek Tuning   Tuning mode (Auto1 / Auto2 / Manual)   FM Stereo / Mono Selector   CD Features:   CD-R/RW Compatible   MP3 Playback with ID3 Tag Display   WMA (Windows Media Audio) Playback   Multi-session Disc Playback   CD Text Support   Supreme   D.A.C. processing 24 bit (built-in)   0 bit Mute   Random Function (Track/Disc)   Repeat Function (Track/Disc)   Scan Function (Track/Disc)   Audio Features:    Maximum Output Power 50W x 4   Auxiliary input - Front Mini-jack Built-in   Pre-out 1 RCA   Pre-out Output Level 2V   Preout Rear / Subwoofer Switchable   Subwoofer Reference Level Adj.   Source Tone Control & Memory Bass / Mid / Treble   Balance/Fader/Loudness Control   Att.(-20dB) with smooth Volume Return   System Q (Preset Sound Control)   Bass Boost Circuit   Low-pass Filter    Support   More Images   	2010-01-05	59.99	http://www.safensound.co.uk/catalog/images/kdcw313a.jpg	Headunits, CD MP3 Tuners	1464 	 new 
http://www.safensound.co.uk/connects2ct23rt01arenaultlaguna11doubledinkit-p-1465.html	CT23RT01A Renault Laguna 11 Double DIN Kit	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Renault Laguna II 2001 - 2005   Support   Compatible Vehicles  More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CT23RT01A.jpg	Fascia Plates, Renault	1465 	 new 
http://www.safensound.co.uk/connects2ct23rt02arenaultmeganedoubledinkit-p-1466.html	CT23RT02A Renault Megane Double DIN Kit	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Renault Megane 2005 - 2007 Pre face lift    Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CT23RT02A.jpg	Fascia Plates, Renault	1466 	 new 
http://www.safensound.co.uk/connects2ct23rt03renaultmegane11doubledinkit-p-1467.html	CT23RT03 Renault Megane 11 Double DIN Kit	 <b>Free UK Mainland Delivery</b>   When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape.   You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits.   All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new.   Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.  Features   Suitable For:    Renault Megane II 2006 - 2008 Face Lift model    Support   Compatible Vehicles  More Images   	2010-01-05	44.99	http://www.safensound.co.uk/catalog/images/CT23RT03.jpg	Fascia Plates, Renault	1467 	 new 
http://www.safensound.co.uk/kickerkickersolobaric15l5dual4ohmsubwoofer-p-1469.html	Kicker Solobaric 15" L5 dual 4 Ohm Subwoofer	 <b>Free UK Mainland Delivery</b>   Superiority has always been the guideline behind the award-winning technology of KICKER’s square subwoofer family. We’ve done it for years, but improving on a trendsetting yet affordable product like the Solo-Baric L5 Subwoofer is no easy task.    The Solo-Baric L5 inherits all the same patented technology as the dominant L7 square woofer, with a hot new look and improved design for an even mightier performance.    The cone and basket take on a more macho feel in 2008. Like its ultimate SoloX Subwoofer big brother, the Solo-Baric L5 utilizes SoloKon technology, a vacuum-formed, ultra-rigid design with vented 360-degree back bracing used to push mass quantities of air. A Santoprene surround handles the force of the L5’s motor and cone, and a rear foam gasket secures the stamped-steel basket to any given baffle. The logo-bearing steel basket with spring-loaded terminals, a stout magnet, and the logo-bearing protective front gasket also allow the L5 to take on any punishment given.    The L5’s motor structure also handles extreme power with high-temp dual voice coils covering a new heat-dispersing, solid pole piece, a poly-cotton semi-progressive spider with perimeter venting built into the spider landing, and long-lasting Spiralead tinsel leads. Altogether it’s a square-sub recipe for delivering superior bass.    The four sizes of Solo-Baric L5 are available in 2-Ohm or 4-Ohm DVC and deliver force from sealed- or vented-box applications.  Features   Affordable square performance   SoloKon for strength and accuracy   Stamped steel basket   T cut top plate for magnetic field strength and cooling capability   Polyimide (Kapton) coil former with Nomex reinforcement for high thermal capability   Stitched and glued tinsel leads for high excursion   Ribbed Santoprene surround     Support   Size (IN.,CM) 15, 38.1   Impedance (OHMS) Dual 4 Ohm  Max Rec Amplifier Power (WATTS PEAK/RMS) 1500/750   Sensitivity (dB 1w/1m) 87.8   Frequency Response (Hz) 18-100   Mounting Depth (IN.,CM) 8-5/8, 21.9   Mounting Cutout, Square (IN.,CM) 13-3/4, 34.9   Min Rec Sealed Box Volume (CU. FT., Liters) 1.5, 42.5   Max Rec Sealed Box Volume (CU. FT., Liters) 6.0, 169.9   Min Rec Vented Box Volume (CU. Ft., Liters) 3.0, 85.0   Max Rec Vented Box Volume (CU. Ft., Liters) 6.0, 169.9     Instruction Manual  More Images   	2010-01-05	169.99	http://www.safensound.co.uk/catalog/images/L515.jpg	Subwoofers, 15" Subwoofers	1469 	 new 
http://www.safensound.co.uk/cliffordcliffordconcept650mk11thatchamcat1alarmsystem-p-1470.html	Clifford Concept 650 MK 11 Thatcham Cat 1 Alarm System	 <b>Free UK Mainland Delivery</b>   G5 has arrived, the first major vehicle security advancement of the 21st century. Over the past quarter century, Clifford engineers have created five distinct generations of definitive vehicle security technologies. G5 systems are the most advanced, reliable and uncompromising Clifford systems ever built, backward compatible with G4.   The MK2 version Thatcham approved car alarm and immobiliser system from the G5 range, with the new style remote control. Fully compatible with most of the G4 accessories including Intellistart, Tilt and Motion and Nitevision. The Concept 650 offers remote control central locking or total closure (subject to vehicle), dual zone proximity sensing, door, boot, bonnet protection and a 120db battery back-up siren with selectable and multiple tones.   This system is now offered with three separate sensor-package options so you can select the most suitable protection for your specific requirements. Options available are Ultrasonic interior movement sensing, Dual-Zone Proximity which includes external warn-away zone, or combined Glass Tamper and Tilt & Motion sensor packages – or perhaps even combine two or more options to be really secure!    This Listing is for the Conceop 650 MK 11 with the Digital Dual-Zone Sensor    Clifford Concept 650 MK11 Thatcham Category-1 system meets and exceeds the highest standards of the UK insurance industry, and installing one may qualify you for discounted vehicle insurance as a result   Features   Central Locking output with On-board Door Lock Relays (where vehicle has central locking as standard)   Thatcham Approved (Category 1)   Dual-Circuit Imobiliser   Indicator Light Flashing   Low Transmitter Battery Warning   On-board door Lock relays with double pulse lock/unlock capability  Dual-Zone Proximity Sensor  SSPS5 Battery Backup Siren with Data-link and 6-tone capability   Dome Light Supervision   3 Programmable Aux channel outputs   Total Closure capability (there may be an extra cost on some vehicles)  Multi-Car Control   4 x Sensor Ports  Remote Sensor Bypass   User/Installer Programmable   CliffNet Wizard Port   Double Pulse Lock and/or Unlock   Second Unlock Output   Multi Sound Siren Quiet/Loud Chirp  Coded Valet Over-Ride/Programming   Smart Auto Testing   Auto Bypass (trigger)   Programmable AutoArming   8-Event Total Recall   10 Zones - TotalRecall    Included:    Two 5-button waterproof transmitters with blue led's  Presentation envelope and quick reference card  Two window decals  XHF antenna/receiver  Blue status LED  PlainView 2 Valet switch  515U Smart Self-powered siren  Digital Dual-Zone Proximity Sensor  CliffNet Wizard Port      Extras that can be added:    Glass Tamper Sensor or Tilt Sensor  Blackjax anti Car Jacking (this is built into the unit, but there is an extra charge to wire up to the vehicle)    Support   Instruction Manual     http://www.thatcham.org/home.jsp?ugid=2   More Images   	2010-01-05	349.99	http://www.safensound.co.uk/catalog/images/concept650.JPG	Security & Tracking	1470 	 new 
http://www.safensound.co.uk/alpinealpine800wattsubampbasspack-p-1471.html	Alpine 800 Watt Sub & Amp Bass Pack	 <b>Free UK Mainland Delivery</b>   Alpine MRP-M352 700W Digital Mono Power Amplifier    It’s no accident that the V-Power line are the top-selling amplifiers in the US. They deliver robust power and offer outstanding flexibility for adding speakers and subs. If you like your bass deep, tight and powerful, this is the bass pack for you. These Class-D digital powerhouses are awesomely efficient.   Alpine SBE-1243BP Ready to use Band Pass Subwoofer    With 800W peak power handling, this ready-to-use band pass subwoofer box is just the thing for big bass fans. It has a pre-installed SWE-1243E subwoofer and is all wired with high quality terminals on the side. Acrylic windows on the top and side provide an inside view and the blue illumination adds a cool effect. Its fully enclosed structure ensures that nothing sliding around in the trunk damages the woofer.   This 800 Watt Bass pack includes an Autoleads PC4-20 5m Amp Wiring Kit  Features   Alpine MRP-M352 700W Digital Mono Power Amplifier Specifications:    RMS Power Per channel into 4 ohms: 200W x 1 (1.0% THD)   RMS Power Per channel into 2 ohms: 350W x 1 (1.0%)   Total Max. Power: 700W   BassEngine Sound Tuning   Crossover Network: 18dB/oct   Low Pass Crossover Frequency (Adjustable): 50Hz – 200 Hz   Subsonic Filter (Fixed): 15Hz @ 24dB / oct.   Bass EQ Frequency (Fixed): 50Hz   Bass EQ Level (Adjustable): 0 - 12dB     Alpine SBE-1243BP Ready to use Band Pass Subwoofer Specifications:    Type-E band pass Subwoofer Box   12" Type-E Subwoofer   Acrylic window with blue illumination   Peak Power: 800W   RMS Power: 250W   Dimensions: 473mm (W) x 380mm (H) x 314/414mm (D)     Autoleads PC4-20 5m Amp Wiring Kit (Includes RCA Cable)    10 AWG Power Cable   OFC Phono Cable   OFC Speaker Cable   Detailed Instructions   Splashproof Fuseholder and Fuses   Remote Switch Lead   Speaker Terminals    Support   More Images   	2010-01-05	199.00	http://www.safensound.co.uk/catalog/images/alpine 800w pack.jpg	Sub & Amp Deals	1471 	 new 
http://www.safensound.co.uk/trap-active-subamp-wiring-p-1472.html	FLI TRAP 10" Active Sub/Amp + Wiring Kit	 <b>Free UK Mainland Delivery</b>   FLI Audio have teamed up with the experts at VIBE to produce a brand new range of affordable audio, without compromise. A perfectly matched combination of FREQUENCEY subwoofers and FLI LOADED amplifiers.    A brand new concept in enclosure design - a totally acoustic friendly environment has been created for the FLI woofer - a large curved top is formed and tapered down to its base which offers a perfect acoustic channel that automatically deletes enclosure resonance. The baffle boards at each end of the enclosure are angled forming a double wedge design that offers increased pressures inside the tunnel, maximising bass output.   Overall the new FLI design offers a very compact bass system with integrated 800W amplifier that is capable of generating tighter, deeper, bigger bass than conventional enclosure designs. Features   Fli Trap FT-10 FLI Trap Single 10" 800W Active Bass Enclosure   RMS Power: 250W   Peak Power: 800W   Wiring Kit included   Height: 300mm   Depth: 450mm   Support   Instruction Manual    More Images   	2010-01-05	99.99	http://www.safensound.co.uk/catalog/images/fli10active.JPG	Subwoofers, Amplified Boxes	1472 	 new 
