id	title	price	brand	mpn	product_type	link	image_link	condition	description
1389	CT23SA02 Saab 9-5 Double DIN Facia Plate Kit	41.72	Connects2	CT23SA02	Fascia Plates Saab	http://www.safensound.co.uk/connects2ct23sa02saab95doubledinfaciaplatekit-p-1389.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SA02.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Saab 9-5 2005&gt;     Support Compatible Vehicles     More Images
1390	CT23SA03 Saab 9-3 Double DIN Facia Plate Kit	41.72	Connects2	CT23SA03	Fascia Plates Saab	http://www.safensound.co.uk/connects2ct23sa03saab93doubledinfaciaplatekit-p-1390.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SA03.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Saab 9-3 2006&gt;     Support Compatible Vehicles     More Images
1391	CT23SA04 Saab 9-7X Double DIN Facia Kit	41.72	Connects2	CT23SA04	Fascia Plates Saab	http://www.safensound.co.uk/connects2ct23sa04saab97xdoubledinfaciakit-p-1391.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SA04.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Saab 9-7X 2006&gt;     Support Compatible Vehicles     More Images
1392	CT23SK01A Skoda Octavia Double DIN Facia Kit	41.72	Connects2	CT23SK01A	Fascia Plates Skoda	http://www.safensound.co.uk/connects2ct23sk01askodaoctaviadoubledinfaciakit-p-1392.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SK01A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Skoda Octavia 2004&gt;     Support Compatible Vehicles     More Images
1393	CT23SK02A Skoda Fabia Octavia Superb Double DIN Kit	41.72	Connects2	CT23SK02A	Fascia Plates Skoda	http://www.safensound.co.uk/connects2ct23sk02askodafabiaoctaviasuperbdoubledinkit-p-1393.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SK02A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Skoda Fabia &gt;2007 Skoda Octavia &gt;2004 Skoda Superb 2001 - 2008     Support Compatible Vehicles     More Images
1394	CT23SK03A Skoda Fabia Roomster Double DIN Kit	41.72	Connects2	CT23SK03A	Fascia Plates Skoda	http://www.safensound.co.uk/connects2ct23sk03askodafabiaroomsterdoubledinkit-p-1394.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SK03A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Skoda Fabia 2007&gt; Skoda Roomster 2006&gt; With OEM Radio     Support Compatible Vehicles     More Images
1395	CT23ST04A Seat Ibiza Cordoba Arosa Alhambra D DIN	36.52	Connects2	CT23ST04A	Fascia Plates Seat	http://www.safensound.co.uk/connects2ct23st04aseatibizacordobaarosaalhambraddin-p-1395.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23ST04A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Seat Ibiza 2002 - 2008 6L Seat Cordoba 2002 - 2008 Seat Alhambra 2000&gt; Seat Arosa 2001 - 2005 A00     Support Compatible Vehicles     More Images
1396	CT23ST05 Seat Ibiza Double DIN Kit	41.72	Connects2	CT23ST05	Fascia Plates Seat	http://www.safensound.co.uk/connects2ct23st05seatibizadoubledinkit-p-1396.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23ST05.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Seat Ibiza 2008&gt;     Support Compatible Vehicles     More Images
1397	CT23ST06 Seat Ibiza Double DIN Kit	41.72	Connects2	CT23ST06	Fascia Plates Seat	http://www.safensound.co.uk/connects2ct23st06seatibizadoubledinkit-p-1397.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23ST06.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Seat Ibiza 2008&gt; Dark Black     Support Compatible Vehicles     More Images
1398	CT23ST07 Seat Ibiza Double DIN Kit	41.72	Connects2	CT23ST07	Fascia Plates Seat	http://www.safensound.co.uk/connects2ct23st07seatibizadoubledinkit-p-1398.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23ST07.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Seat Ibiza 2008&gt; Chrome Silver     Support Compatible Vehicles     More Images
1399	CT23ST08 Seat Ibiza Double DIN Kit	41.72	Connects2	CT23ST08	Fascia Plates Seat	http://www.safensound.co.uk/connects2ct23st08seatibizadoubledinkit-p-1399.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23ST08.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Seat Ibiza 2008&gt; Dublin Grey     Support Compatible Vehicles     More Images
1400	CT23ST10 Seat Exeo Double DIN Kit	41.72	Connects2	CT23ST10	Fascia Plates Seat	http://www.safensound.co.uk/connects2ct23st10seatexeodoubledinkit-p-1400.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23ST10.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Seat Exeo 2009&gt;     Support Compatible Vehicles     More Images
1401	CT23SU01 Subaru Impreza Double DIN Kit	41.72	Connects2	CT23SU01	Fascia Plates Subaru	http://www.safensound.co.uk/connects2ct23su01subaruimprezadoubledinkit-p-1401.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SU01.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Subaru Impreza 2008&gt;     Support Compatible Vehicles     More Images
1402	CT23SZ01A Suzuki Grand Vitara Double DIN Kit	41.72	Connects2	CT23SZ01A	Fascia Plates Suzuki	http://www.safensound.co.uk/connects2ct23sz01asuzukigrandvitaradoubledinkit-p-1402.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SZ01A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Suzuki Grand Vitara 2005&gt;     Support Compatible Vehicles     More Images
1403	CT23SZ02A Suzuki Swift Double DIN Kit	41.72	Connects2	CT23SZ02A	Fascia Plates Suzuki	http://www.safensound.co.uk/connects2ct23sz02asuzukiswiftdoubledinkit-p-1403.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SZ02A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Suzuki Swift 2005&gt;     Support Compatible Vehicles     More Images
1404	CT23SZ03 Suzuki Splash Double DIN Kit	41.72	Connects2	CT23SZ03	Fascia Plates Suzuki	http://www.safensound.co.uk/connects2ct23sz03suzukisplashdoubledinkit-p-1404.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23SZ03.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Suzuki Splash 2008&gt;     Support Compatible Vehicles     More Images
1405	Toyota Double DIN Fascia Plate Kit CT23TY01A	41.72	Connects2	CT23TY01A	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty01a-p-1405.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY01A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Yaris 2003 - 2006     Support Compatible Vehicles     More Images
1406	Toyota Double DIN Fascia Plate Kit CT23TY02A	41.72	Connects2	CT23TY02A	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty02a-p-1406.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY02A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota RAV4 2006&gt;     Support Compatible Vehicles     More Images
1407	Toyota Double DIN Fascia Plate Kit CT23TY03A	41.72	Connects2	CT23TY03A	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty03a-p-1407.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY03A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Hi-Lux 2007&gt;     Support Compatible Vehicles     More Images
1408	Toyota Double DIN Fascia Plate Kit CT23TY04	41.72	Connects2	CT23TY04	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty04-p-1408.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY04.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Yaris 2007&gt; Toyota Avensis 2004&gt; T25 Model Toyota Auris2007&gt; Addtitional parts required from Toyota dealer      Support Compatible Vehicles     More Images
1409	Toyota Double DIN Fascia Plate Kit CT23TY05	41.72	Connects2	CT23TY05	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty05-p-1409.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY05.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Avensis 2003 - 2008 T25 Model     Support Compatible Vehicles     More Images
1410	Toyota Double DIN Fascia Plate Kit CT23TY06	41.72	Connects2	CT23TY06	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty06-p-1410.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY06.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Corolla 2007&gt; Australia &amp; New Zeland Toyota Auris 2007&gt;     Support Compatible Vehicles     More Images
1411	Toyota Double DIN Fascia Plate Kit CT23TY07	36.52	Connects2	CT23TY07	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty07-p-1411.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY07.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Corolla 2003 - 2006     Support Compatible Vehicles     More Images
1412	Toyota Double DIN Fascia Plate Kit CT23TY08	52.16	Connects2	CT23TY08	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty08-p-1412.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY08.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Highlander 2008&gt;     Support Compatible Vehicles     More Images
1413	Toyota Double DIN Fascia Plate Kit CT23TY09	36.52	Connects2	CT23TY09	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty09-p-1413.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23ST09L.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Corolla 2009&gt; Black     Support Compatible Vehicles     More Images
1414	Toyota Double DIN Fascia Plate Kit CT23TY10	36.52	Connects2	CT23TY10	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty10-p-1414.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY10.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Corolla 2009&gt; Silver     Support Compatible Vehicles     More Images
1415	Toyota Double DIN Fascia Plate Kit CT23TY12	52.16	Connects2	CT23TY12	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotadoubledinfasciaplatekitct23ty12-p-1415.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23TY12.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Toyota Avensis 2009&gt; T27 Model     Support Compatible Vehicles     More Images
1416	Volvo Double DIN Fascia Plate Kit CT23VL01A	41.72	Connects2	CT23VL01A	Fascia Plates Volvo	http://www.safensound.co.uk/connects2volvodoubledinfasciaplatekitct23vl01a-p-1416.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23VL01A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Volvo S60 2004&gt; Volvo V70 2004&gt; Volvo XC70 2004&gt;     Support Compatible Vehicles     More Images
1417	Volvo Double DIN Fascia Plate Kit CT23VL02A	36.52	Connects2	CT23VL02A	Fascia Plates Volvo	http://www.safensound.co.uk/connects2volvodoubledinfasciaplatekitct23vl02a-p-1417.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23VL02A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Volvo S80 without OEM radio Volvo V40 without OEM radio      Support Compatible Vehicles     More Images
1418	Volvo Double DIN Fascia Plate Kit CT23VL03A	41.72	Connects2	CT23VL03A	Fascia Plates Volvo	http://www.safensound.co.uk/connects2volvodoubledinfasciaplatekitct23vl03a-p-1418.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT23VL03A.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Features Suitable For: Volvo XC90 2006&gt;     Support Compatible Vehicles     More Images
